체결시간,BongFlag,가격,봉카운트,거래내역
150010,False,29.96,2,
150010,False,29.96,2,
150010,False,29.96,2,
150010,False,29.96,2,
150011,False,29.95,2,
150011,False,29.95,2,
150012,False,29.94,2,
150012,False,29.94,2,
150013,False,29.92,2,
150013,False,29.92,2,
150014,False,29.92,2,
150014,False,29.92,2,
150014,False,29.92,2,
150014,False,29.91,2,
150014,False,29.92,2,
150014,False,29.92,2,
150014,False,29.92,2,
150014,False,29.93,2,
150014,False,29.92,2,
150015,False,29.92,2,
150015,False,29.92,2,
150016,False,29.92,2,
150016,False,29.92,2,
150016,False,29.92,2,
150016,False,29.92,2,
150017,False,29.93,2,
150017,False,29.93,2,
150018,False,29.94,2,
150018,False,29.93,2,
150019,False,29.94,2,
150019,False,29.94,2,
150019,False,29.94,2,
150021,False,29.94,2,
150024,False,29.92,2,
150024,False,29.92,2,
150024,False,29.92,2,
150025,False,29.92,2,
150026,False,29.92,2,
150027,False,29.92,2,
150027,False,29.92,2,
150029,False,29.92,2,
150029,False,29.91,2,
150029,False,29.91,2,
150029,False,29.91,2,
150029,False,29.91,2,
150029,False,29.91,2,
150030,False,29.91,2,
150030,False,29.92,2,
150030,False,29.91,2,
150030,False,29.92,2,
150031,False,29.91,2,
150032,False,29.91,2,
150033,False,29.91,2,
150033,False,29.91,2,
150034,False,29.91,2,
150034,False,29.91,2,
150038,False,29.91,2,
150041,False,29.91,2,
150042,False,29.91,2,
150042,False,29.91,2,
150042,False,29.91,2,
150046,False,29.91,2,
150049,False,29.92,2,
150049,False,29.91,2,
150049,False,29.91,2,
150050,False,29.92,2,
150053,False,29.92,2,
150054,False,29.91,2,
150054,False,29.91,2,
150055,False,29.91,2,
150056,False,29.91,2,
150058,False,29.91,2,
150058,False,29.91,2,
150058,False,29.91,2,
150058,False,29.91,2,
150059,False,29.91,2,
150100,True,29.9,-1,
150100,False,29.9,-1,
150106,False,29.9,-1,
150107,False,29.9,-1,
150109,False,29.9,-1,
150109,False,29.9,-1,
150109,False,29.91,-1,
150109,False,29.91,-1,
150109,False,29.91,-1,
150118,False,29.91,-1,
150118,False,29.91,-1,
150122,False,29.91,-1,
150122,False,29.91,-1,
150128,False,29.9,-1,
150132,False,29.9,-1,
150135,False,29.9,-1,
150136,False,29.9,-1,
150137,False,29.9,-1,
150140,False,29.9,-1,
150140,False,29.9,-1,
150142,False,29.91,-1,
150142,False,29.91,-1,
150142,False,29.91,-1,
150142,False,29.91,-1,
150145,False,29.92,-1,
150150,False,29.91,-1,
150151,False,29.9,-1,
150154,False,29.9,-1,
150154,False,29.91,-1,
150154,False,29.91,-1,
150154,False,29.91,-1,
150155,False,29.9,-1,
150200,True,29.9,-1,
150200,False,29.9,-1,
150200,False,29.9,-1,
150203,False,29.9,-1,
150210,False,29.9,-1,
150216,False,29.9,-1,
150217,False,29.9,-1,
150224,False,29.9,-1,
150224,False,29.9,-1,
150226,False,29.91,-1,
150226,False,29.91,-1,
150229,False,29.91,-1,
150229,False,29.91,-1,
150229,False,29.91,-1,
150230,False,29.9,-1,
150230,False,29.9,-1,
150230,False,29.9,-1,
150230,False,29.9,-1,
150230,False,29.89,-1,
150230,False,29.89,-1,
150230,False,29.9,-1,
150231,False,29.91,-1,
150231,False,29.91,-1,
150231,False,29.91,-1,
150231,False,29.91,-1,
150231,False,29.91,-1,
150231,False,29.91,-1,
150233,False,29.9,-1,
150233,False,29.9,-1,
150233,False,29.9,-1,
150233,False,29.9,-1,
150233,False,29.89,-1,
150234,False,29.89,-1,
150234,False,29.89,-1,
150234,False,29.89,-1,
150234,False,29.89,-1,
150234,False,29.89,-1,
150234,False,29.89,-1,
150235,False,29.89,-1,
150235,False,29.89,-1,
150238,False,29.9,-1,
150238,False,29.89,-1,
150246,False,29.89,-1,
150248,False,29.89,-1,
150248,False,29.89,-1,
150248,False,29.89,-1,
150250,False,29.9,-1,
150257,False,29.9,-1,
150303,True,29.9,-1,
150303,False,29.89,-1,
150303,False,29.89,-1,
150303,False,29.89,-1,
150305,False,29.89,-1,
